"containsURL","URLcount","RTcount","htgScore","reply","OOVratio","first_follower","first_popularity","first_mention","first_list","sum_follower","sum_popularity","sum_mention","sum_list","important_follower","important_popularity","important_mention","important_list"
"False","0.0","1","661.5","False","0.0764","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","11.0","0","643.0","False","0.0476","4","0.2","0","0","4","0.2","0","0","4","0.2","0","0"
"True","1.0","1","1275.0","False","0.0588","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","695.25","False","0.0739","802","0.2","0","358","802","0.2","0","358","802","0.2","0","358"
"True","1.0","0","208.2222","False","0.0288","79","0.2","0","0","79","0.2","0","0","79","0.2","0","0"
"True","11.0","0","429.0","False","0.0268","4","0.2","0","0","4","0.2","0","0","4","0.2","0","0"
"True","1.0","0","124.0","False","0.0636","117","0.2","0","5","117","0.2","0","5","117","0.2","0","5"
"False","0.0","0","428.3333","False","0.04","98","0.2","0","0","98","0.2","0","0","98","0.2","0","0"
"False","0.0","0","431.75","False","0.0849","117","0.2","8","11","117","0.2","8","11","117","0.2","8","11"
"False","0.0","0","104.0","False","0.0225","2856","0.2","3","30","2856","0.2","3","30","2856","0.2","3","30"
"True","1.0","0","144.7778","False","0.0408","261","0.2","0","3","261","0.2","0","3","261","0.2","0","3"
"True","1.0","0","163.25","False","0.0119","6087","0.2","0","319","6087","0.2","0","319","6087","0.2","0","319"
"False","0.0","1","160.9375","False","0.0284","148","0.2","15","2","148","0.2","15","2","148","0.2","15","2"
"False","0.0","0","175.8333","False","0.0386","237","0.2","0","2","237","0.2","0","2","237","0.2","0","2"
"False","0.0","1","1275.0","False","0.0495","1358","0.2","0","3","1358","0.2","0","3","1358","0.2","0","3"
"False","0.0","2","319.5","False","0.0489","957","0.2","1","27","957","0.2","1","27","957","0.2","1","27"
"False","0.0","0","393.25","False","0.0516","2856","0.2","3","30","2856","0.2","3","30","2856","0.2","3","30"
"False","0.0","3","661.5","False","0.0649","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","144.05","False","0.0036","37","0.2","0","0","37","0.2","0","0","37","0.2","0","0"
"False","0.0","0","164.5385","False","0.0348","240","0.2","0","2","240","0.2","0","2","240","0.2","0","2"
"False","0.0","3","322.25","False","0.069","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","0","1275.0","False","0.0316","370","0.2","2","5","370","0.2","2","5","370","0.2","2","5"
"True","1.0","1","172.375","False","0.0542","682","0.2","1","56","682","0.2","1","56","682","0.2","1","56"
"False","0.0","0","1275.0","False","0.0472","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","16.0","0","532.3333","False","0.0605","23","0.2","0","0","23","0.2","0","0","23","0.2","0","0"
"True","1.0","0","462.3333","False","0.0627","802","0.2","0","358","802","0.2","0","358","802","0.2","0","358"
"False","0.0","2","327.1667","False","0.0328","15397","0.2","0","14","15397","0.2","0","14","15397","0.2","0","14"
"True","1.0","0","186.6364","False","0.0478","417","0.2","0","0","417","0.2","0","0","417","0.2","0","0"
"True","1.0","1","61.25","False","0.0222","5243","0.2","1","158","5243","0.2","1","158","5243","0.2","1","158"
"True","11.0","0","429.0","False","0.0273","4","0.2","0","0","4","0.2","0","0","4","0.2","0","0"
"True","1.0","0","131.9444","False","0.0184","38","0.2","0","0","38","0.2","0","0","38","0.2","0","0"
"False","0.0","0","116.5","False","0.0435","3957","0.2","0","77","3957","0.2","0","77","3957","0.2","0","77"
"True","1.0","1","124.0","False","0.0614","3323","0.2","2","39","3323","0.2","2","39","3323","0.2","2","39"
"True","1.0","0","374.0","False","0.0451","802","0.2","0","358","802","0.2","0","358","802","0.2","0","358"
"False","0.0","0","50.3333","False","0.0773","541","0.2","0","22","541","0.2","0","22","541","0.2","0","22"
"False","0.0","0","4.0","False","0.0457","1931","0.2","0","13","1931","0.2","0","13","1931","0.2","0","13"
"True","1.0","0","124.0","False","0.0472","29","0.2","0","1","29","0.2","0","1","29","0.2","0","1"
"True","1.0","0","26.5","False","0.0359","368","0.2","0","6","368","0.2","0","6","368","0.2","0","6"
"True","2.0","0","330.5","False","0.0697","417","0.2","0","0","417","0.2","0","0","417","0.2","0","0"
"False","0.0","4","1275.0","False","0.0385","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"True","1.0","0","320.25","False","0.0263","175","0.2","0","4","175","0.2","0","4","175","0.2","0","4"
"True","1.0","0","42.0","False","0.0152","109","0.2","0","0","109","0.2","0","0","109","0.2","0","0"
"False","0.0","0","189.6667","False","0.0289","240","0.2","0","2","240","0.2","0","2","240","0.2","0","2"
"True","2.0","0","462.0","False","0.0541","208","0.2","0","2","208","0.2","0","2","208","0.2","0","2"
"True","1.0","0","54.3","False","0.0221","196","0.2","0","2","196","0.2","0","2","196","0.2","0","2"
