"containsURL","URLcount","RTcount","htgScore","reply","OOVratio","first_follower","first_popularity","first_mention","first_list","sum_follower","sum_popularity","sum_mention","sum_list","important_follower","important_popularity","important_mention","important_list"
"True","1.0","0","60.3333","False","0.0437","416","0.2","0","5","416","0.2","0","5","416","0.2","0","5"
"True","3.0","0","121.1429","False","0.0435","1031","0.2","0","20","1031","0.2","0","20","1031","0.2","0","20"
"False","0.0","0","138.0","False","0.0141","973","0.2","0","3","973","0.2","0","3","973","0.2","0","3"
"True","1.0","0","285.0","False","0.0732","1758","0.2","0","99","1758","0.2","0","99","1758","0.2","0","99"
"False","0.0","0","91.5","False","0.0683","1195","0.2","0","22","1195","0.2","0","22","1195","0.2","0","22"
"False","0.0","0","21.25","False","0.0036","152","0.2","0","7","152","0.2","0","7","152","0.2","0","7"
"False","0.0","1","47.8519","False","0.0147","22","0.2","0","0","22","0.2","0","0","22","0.2","0","0"
"True","12.0","0","62.1579","False","0.0145","85","0.2","0","1","85","0.2","0","1","85","0.2","0","1"
"True","2.0","2","431.0","False","0.1023","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","4.0","0","178.0","False","0.0435","416","0.2","0","5","416","0.2","0","5","416","0.2","0","5"
"False","0.0","0","91.0","False","0.0453","16","0.2","0","0","16","0.2","0","0","16","0.2","0","0"
"True","1.0","0","90.6","False","0.0538","758","0.2","0","75","758","0.2","0","75","758","0.2","0","75"
"True","1.0","0","188.0","False","0.0543","442","0.2","0","20","442","0.2","0","20","442","0.2","0","20"
"True","5.0","1","431.0","False","0.0687","2118","0.36","94","34","2118","0.36","94","34","2118","0.36","94","34"
"True","1.0","0","57.0","False","0.0493","293","0.2","0","304","293","0.2","0","304","293","0.2","0","304"
"True","1.0","0","431.0","False","0.0847","3323","0.2","1","39","3323","0.2","1","39","3323","0.2","1","39"
"False","0.0","0","37.9","False","0.0037","373","0.36","1","1","373","0.36","1","1","373","0.36","1","1"
"True","1.0","0","218.0","False","0.0312","141","0.2","0","4","141","0.2","0","4","141","0.2","0","4"
"False","0.0","2","76.0909","False","0.0389","148","0.2","7","2","148","0.2","7","2","148","0.2","7","2"
